$type,id,operationType,vehicleId,naptanId,stationName,lineId,lineName,platformName,direction,bearing,tripId,baseVersion,destinationNaptanId,destinationName,timestamp,timeToStation,currentLocation,towards,expectedArrival,timeToLive,modeName,timing.$type,timing.countdownServerAdjustment,timing.source,timing.insert,timing.read,timing.sent,timing.received
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1597129788,1,LTZ1461,490009373N1,Loughborough Road,159,159,RB,outbound,357,550,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1388,,Kennington Oval,2026-02-07T16:14:44Z,2026-02-07T16:15:14Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0749725,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1100361431,1,LTZ1639,490001281D,Streatham Hill Stn  / Streatham Hill,159,159,D,inbound,187,641,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,497,,"Crystal Palace, Norbury Or Tooting",2026-02-07T15:59:53Z,2026-02-07T16:00:23Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0519069,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-351734790,1,LTZ1040,490008643KE,Kennington Lane,159,159,KE,inbound,181,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,58,,Brixton,2026-02-07T15:52:34Z,2026-02-07T15:53:04Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0662894,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.251Z,2026-02-07T15:52:09.232Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",603447648,1,LTZ1040,490008310S,Holmewood Road,159,159,BF,inbound,177,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1692,,"Clapham Park, Streatham Common Or Tooting",2026-02-07T16:19:48Z,2026-02-07T16:20:18Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0742804,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-760673210,1,LTZ1682,490012761U,St Leonard's Church,159,159,SA,inbound,180,664,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1297,,"Crystal Palace, Norbury Or Pollards Hill",2026-02-07T16:13:13Z,2026-02-07T16:13:43Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0623465,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.337Z,2026-02-07T15:51:19.252Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-208749649,1,LTZ1608,490005234N,Christchurch Road,159,159,BS,outbound,9,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,47,,Brixton Or Clapham Common,2026-02-07T15:52:23Z,2026-02-07T15:52:53Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0664970,2026-02-06T22:34:22.192Z,2026-02-07T15:50:53.306Z,2026-02-07T15:50:49.223Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1134225069,1,LTZ1618,490006864N1,Fitzalan Street,159,159,KG,outbound,1,468,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,138,,Parliament Square Or Waterloo,2026-02-07T15:53:54Z,2026-02-07T15:54:24Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0662894,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.095Z,2026-02-07T15:51:49.071Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",498650088,1,LTZ1608,490008544N,Jebb Avenue / Brixton Prison,159,159,BV,outbound,23,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,247,,Camberwell Or Kennington Church,2026-02-07T15:55:43Z,2026-02-07T15:56:13Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0671199,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1800923708,1,LTZ1019,490009420W,Lower Marsh,159,159,A,outbound,293,485,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,841,,Pimlico Or Trafalgar Square,2026-02-07T16:05:37Z,2026-02-07T16:06:07Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0602310,2026-02-06T22:34:22.192Z,2026-02-07T15:51:43.368Z,2026-02-07T15:51:39.284Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1728700158,1,LTZ1685,490008642H,St Mark's Church,159,159,H,outbound,18,529,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,750,,"Elephant & Castle, Lambeth Bdg Or Lambeth Nth",2026-02-07T16:04:06Z,2026-02-07T16:04:36Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0749725,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1747414907,1,LTZ1608,490014013N,Vassall Road,159,159,RE,outbound,3,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,866,,Elephant & Castle Or Imperial War Museum,2026-02-07T16:06:02Z,2026-02-07T16:06:32Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0589498,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-358623330,1,LTZ1685,490014013N,Vassall Road,159,159,RE,outbound,3,529,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,656,,Elephant & Castle Or Imperial War Museum,2026-02-07T16:02:32Z,2026-02-07T16:03:02Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0749725,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",599302494,1,LTZ1461,490007523D,Brixton Road / Brixton Police Station,159,159,D,outbound,17,550,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1283,,Lambeth Bridge Or Lambeth North,2026-02-07T16:12:59Z,2026-02-07T16:13:29Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0687330,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1664055066,1,LTZ1639,490004101S,Blenheim Gardens,159,159,BC,inbound,198,641,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,37,,Streatham,2026-02-07T15:52:13Z,2026-02-07T15:52:43Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0486214,2026-02-06T22:34:22.192Z,2026-02-07T15:50:23.263Z,2026-02-07T15:50:19.185Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1054777784,1,LTZ1685,490006864N1,Fitzalan Street,159,159,KG,outbound,1,529,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1342,,Parliament Square Or Waterloo,2026-02-07T16:13:58Z,2026-02-07T16:14:28Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0882917,2026-02-06T22:34:22.192Z,2026-02-07T15:51:33.338Z,2026-02-07T15:51:29.253Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1983938735,1,LTZ1618,490009420W,Lower Marsh,159,159,A,outbound,293,468,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,341,,Pimlico Or Trafalgar Square,2026-02-07T15:57:17Z,2026-02-07T15:57:47Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0830858,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",987439878,1,LTZ1609,490008919X,Lambeth Town Hall,159,159,X,outbound,18,570,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1569,,Kennington Church,2026-02-07T16:17:45Z,2026-02-07T16:18:15Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0664970,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",800685904,1,LTZ1618,490008473E,Kennington Road / Imperial War Museum,159,159,E,outbound,340,468,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,186,,Waterloo Or Parliament Sq Via Westminster Bridge,2026-02-07T15:54:42Z,2026-02-07T15:55:12Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0830858,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",972359147,1,LTZ1609,490010078K,Mount Ephraim Road,159,159,K,outbound,13,570,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,702,,"Clapham Common, Brixton Or Tulse Hill",2026-02-07T16:03:18Z,2026-02-07T16:03:48Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0997523,2026-02-06T22:34:22.192Z,2026-02-07T15:51:33.338Z,2026-02-07T15:51:29.253Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1697814733,1,LTZ1639,490012761U,St Leonard's Church,159,159,SA,inbound,180,641,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,782,,"Crystal Palace, Norbury Or Pollards Hill",2026-02-07T16:04:38Z,2026-02-07T16:05:08Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0931725,2026-02-06T22:34:22.192Z,2026-02-07T15:51:43.368Z,2026-02-07T15:51:39.284Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-618884987,1,LTZ1168,490010078J,Mount Ephraim Road,159,159,J,inbound,189,694,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1675,,"Mitcham, Norbury Or Tooting",2026-02-07T16:19:31Z,2026-02-07T16:20:01Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0850150,2026-02-06T22:34:22.192Z,2026-02-07T15:51:43.368Z,2026-02-07T15:51:39.284Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",123728757,1,LTZ1019,490008645U,Kennington Park Post Office,159,159,U,outbound,320,485,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,531,,Parliament Square Or Waterloo,2026-02-07T16:00:27Z,2026-02-07T16:00:57Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0785562,2026-02-06T22:34:22.192Z,2026-02-07T15:51:33.338Z,2026-02-07T15:51:29.253Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1673856420,1,LTZ1682,490008310S,Holmewood Road,159,159,BF,inbound,177,664,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,708,,"Clapham Park, Streatham Common Or Tooting",2026-02-07T16:03:24Z,2026-02-07T16:03:54Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0997523,2026-02-06T22:34:22.192Z,2026-02-07T15:51:33.338Z,2026-02-07T15:51:29.253Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",123401076,1,LTZ1019,490008642H,St Mark's Church,159,159,H,outbound,18,485,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,405,,"Elephant & Castle, Lambeth Bdg Or Lambeth Nth",2026-02-07T15:58:21Z,2026-02-07T15:58:51Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0844931,2026-02-06T22:34:22.192Z,2026-02-07T15:51:32.921Z,2026-02-07T15:51:28.869Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-9806193,1,LTZ1639,490008544S,Jebb Avenue / Brixton Prison,159,159,BD,inbound,201,641,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,92,,Clapham Park Or Streatham,2026-02-07T15:53:08Z,2026-02-07T15:53:38Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0798019,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.337Z,2026-02-07T15:51:19.252Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1825249177,1,LTZ1030,490008765M,Kingscourt Road,159,159,M,outbound,358,595,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1190,,"Clapham Common, Brixton Or Tulse Hill",2026-02-07T16:11:26Z,2026-02-07T16:11:56Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0648903,2026-02-06T22:34:22.192Z,2026-02-07T15:51:33.338Z,2026-02-07T15:51:29.253Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",602530144,1,LTZ1030,490008310N,Holmewood Road,159,159,BT,outbound,357,595,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1699,,Camberwell Or Kennington Church,2026-02-07T16:19:55Z,2026-02-07T16:20:25Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0742804,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1829270957,1,LTZ1040,490014085S,Villa Road,159,159,RL,inbound,191,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,870,,"Herne Hill, Streatham Hill Or Tulse Hill",2026-02-07T16:06:06Z,2026-02-07T16:06:36Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.1067295,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",996290234,1,LTZ1160,490007587S,Groveway,159,159,RJ,inbound,181,348,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1022,,"Herne Hill, Streatham Hill Or Tulse Hill",2026-02-07T16:08:38Z,2026-02-07T16:09:08Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0830858,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-255360183,1,LTZ1160,490008645X,Kennington Park Post Office,159,159,X,inbound,138,348,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,548,,Brixton,2026-02-07T16:00:44Z,2026-02-07T16:01:14Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0844931,2026-02-06T22:34:22.192Z,2026-02-07T15:51:22.937Z,2026-02-07T15:51:18.899Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",292278763,1,LTZ1461,490015218N,New Park Road,159,159,BU,outbound,22,550,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,679,,Camberwell Or Kennington Church,2026-02-07T16:02:55Z,2026-02-07T16:03:25Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0568472,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1519062662,1,LTZ1685,490008919X,Lambeth Town Hall,159,159,X,outbound,18,529,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,73,,Kennington Church,2026-02-07T15:52:49Z,2026-02-07T15:53:19Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0850150,2026-02-06T22:34:22.192Z,2026-02-07T15:51:43.368Z,2026-02-07T15:51:39.284Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",775932907,1,LTZ1608,490007587N,Groveway,159,159,RC,outbound,358,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,960,,Elephant & Castle Or Imperial War Museum,2026-02-07T16:07:36Z,2026-02-07T16:08:06Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0671199,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-24940801,1,LTZ1461,490008310N,Holmewood Road,159,159,BT,outbound,357,550,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,623,,Camberwell Or Kennington Church,2026-02-07T16:01:59Z,2026-02-07T16:02:29Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0568472,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2122149627,1,LTZ1032,490009076F,Leigham Court Road,159,159,F,inbound,197,624,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,219,,Norbury,2026-02-07T15:55:15Z,2026-02-07T15:55:45Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0844931,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.093Z,2026-02-07T15:51:19.008Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1829664210,1,LTZ1160,490014085S,Villa Road,159,159,RL,inbound,191,348,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1162,,"Herne Hill, Streatham Hill Or Tulse Hill",2026-02-07T16:10:58Z,2026-02-07T16:11:28Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0785562,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.337Z,2026-02-07T15:51:19.252Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2101643861,1,LTZ1040,490014013S,Vassall Road,159,159,RH,inbound,184,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,631,,"Herne Hill, Streatham Hill Or Tulse Hill",2026-02-07T16:02:07Z,2026-02-07T16:02:37Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.1067295,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",922191994,1,LTZ1639,490013186S,Telford Avenue,159,159,W,inbound,182,641,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,419,,"Crystal Palace, Norbury Or Tooting",2026-02-07T15:58:35Z,2026-02-07T15:59:05Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0687293,2026-02-06T22:34:22.192Z,2026-02-07T15:51:43.368Z,2026-02-07T15:51:39.284Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1399840331,1,LTZ1608,490014773KP,Windmill Row,159,159,KP,outbound,2,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1436,,Parliament Square Or Waterloo,2026-02-07T16:15:32Z,2026-02-07T16:16:02Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0630286,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.337Z,2026-02-07T15:51:19.252Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-869704076,1,LTZ1040,490015218S,New Park Road,159,159,BE,inbound,203,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1635,,Clapham Park Or Streatham,2026-02-07T16:18:51Z,2026-02-07T16:19:21Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0659163,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1772004711,1,LTZ1685,490000132G,Lambeth North Station,159,159,G,outbound,345,529,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1434,,Westminster Or Waterloo,2026-02-07T16:15:30Z,2026-02-07T16:16:00Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0621283,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-649807014,1,LTZ1608,490015218N,New Park Road,159,159,BU,outbound,22,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,187,,Camberwell Or Kennington Church,2026-02-07T15:54:43Z,2026-02-07T15:55:13Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0671199,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-26281773,1,LTZ1160,490000132A,Lambeth North Station,159,159,A,inbound,166,348,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,88,,Kennington,2026-02-07T15:53:04Z,2026-02-07T15:53:34Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0662894,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.086Z,2026-02-07T15:51:59.067Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-255753418,1,LTZ1040,490008645X,Kennington Park Post Office,159,159,X,inbound,138,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,246,,Brixton,2026-02-07T15:55:42Z,2026-02-07T15:56:12Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0830858,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
